id,cvegeo,nombre_entidad,nombre_municipio,code
1158,20143,Oaxaca,San Francisco Ixhuatán,OAX
1159,20144,Oaxaca,San Francisco Jaltepetongo,OAX
1160,20145,Oaxaca,San Francisco Lachigoló,OAX
1161,20146,Oaxaca,San Francisco Logueche,OAX
1162,20147,Oaxaca,San Francisco Nuxaño,OAX
1163,20148,Oaxaca,San Francisco Ozolotepec,OAX
1164,20149,Oaxaca,San Francisco Sola,OAX
1165,20150,Oaxaca,San Francisco Telixtlahuaca,OAX
1166,20151,Oaxaca,San Francisco Teopan,OAX
1167,20152,Oaxaca,San Francisco Tlapancingo,OAX
1168,20153,Oaxaca,San Gabriel Mixtepec,OAX
1169,20154,Oaxaca,San Ildefonso Amatlán,OAX
1170,20155,Oaxaca,San Ildefonso Sola,OAX
1171,20156,Oaxaca,San Ildefonso Villa Alta,OAX
1172,20157,Oaxaca,San Jacinto Amilpas,OAX
1173,20158,Oaxaca,San Jacinto Tlacotepec,OAX
1174,20159,Oaxaca,San Jerónimo Coatlán,OAX
1175,20160,Oaxaca,San Jerónimo Silacayoapilla,OAX
1176,20161,Oaxaca,San Jerónimo Sosola,OAX
1177,20162,Oaxaca,San Jerónimo Taviche,OAX
1178,20163,Oaxaca,San Jerónimo Tecóatl,OAX
1179,20164,Oaxaca,San Jorge Nuchita,OAX
1180,20165,Oaxaca,San José Ayuquila,OAX
1181,20166,Oaxaca,San José Chiltepec,OAX
1182,20167,Oaxaca,San José del Peñasco,OAX
1183,20168,Oaxaca,San José Estancia Grande,OAX
1184,20169,Oaxaca,San José Independencia,OAX
1185,20170,Oaxaca,San José Lachiguiri,OAX
1186,20171,Oaxaca,San José Tenango,OAX
1187,20172,Oaxaca,San Juan Achiutla,OAX
1188,20173,Oaxaca,San Juan Atepec,OAX
1189,20174,Oaxaca,Ánimas Trujano,OAX
1190,20175,Oaxaca,San Juan Bautista Atatlahuca,OAX
1191,20176,Oaxaca,San Juan Bautista Coixtlahuaca,OAX
1192,20177,Oaxaca,San Juan Bautista Cuicatlán,OAX
1193,20178,Oaxaca,San Juan Bautista Guelache,OAX
1194,20179,Oaxaca,San Juan Bautista Jayacatlán,OAX
1195,20180,Oaxaca,San Juan Bautista Lo de Soto,OAX
1196,20181,Oaxaca,San Juan Bautista Suchitepec,OAX
1197,20182,Oaxaca,San Juan Bautista Tlacoatzintepec,OAX
1198,20183,Oaxaca,San Juan Bautista Tlachichilco,OAX
1199,20184,Oaxaca,San Juan Bautista Tuxtepec,OAX
1200,20185,Oaxaca,San Juan Cacahuatepec,OAX
1201,20186,Oaxaca,San Juan Cieneguilla,OAX
1202,20187,Oaxaca,San Juan Coatzóspam,OAX
1203,20188,Oaxaca,San Juan Colorado,OAX
1204,20189,Oaxaca,San Juan Comaltepec,OAX
1205,20190,Oaxaca,San Juan Cotzocón,OAX
1206,20191,Oaxaca,San Juan Chicomezúchil,OAX
1207,20192,Oaxaca,San Juan Chilateca,OAX
1208,20193,Oaxaca,San Juan del Estado,OAX
1209,20194,Oaxaca,San Juan del Río,OAX
1210,20195,Oaxaca,San Juan Diuxi,OAX
1211,20196,Oaxaca,San Juan Evangelista Analco,OAX
1212,20197,Oaxaca,San Juan Guelavía,OAX
1213,20198,Oaxaca,San Juan Guichicovi,OAX
1214,20199,Oaxaca,San Juan Ihualtepec,OAX
1215,20200,Oaxaca,San Juan Juquila Mixes,OAX
1216,20201,Oaxaca,San Juan Juquila Vijanos,OAX
1217,20202,Oaxaca,San Juan Lachao,OAX
1218,20203,Oaxaca,San Juan Lachigalla,OAX
1219,20204,Oaxaca,San Juan Lajarcia,OAX
1220,20205,Oaxaca,San Juan Lalana,OAX
1221,20206,Oaxaca,San Juan de los Cués,OAX
1222,20207,Oaxaca,San Juan Mazatlán,OAX
1223,20208,Oaxaca,San Juan Mixtepec,OAX
1224,20209,Oaxaca,San Juan Mixtepec,OAX
1225,20210,Oaxaca,San Juan Ñumí,OAX
1226,20211,Oaxaca,San Juan Ozolotepec,OAX
1227,20212,Oaxaca,San Juan Petlapa,OAX
1228,20213,Oaxaca,San Juan Quiahije,OAX
1229,20214,Oaxaca,San Juan Quiotepec,OAX
1230,20215,Oaxaca,San Juan Sayultepec,OAX
1231,20216,Oaxaca,San Juan Tabaá,OAX
1232,20217,Oaxaca,San Juan Tamazola,OAX
1233,20218,Oaxaca,San Juan Teita,OAX
1234,20219,Oaxaca,San Juan Teitipac,OAX
1235,20220,Oaxaca,San Juan Tepeuxila,OAX
1236,20221,Oaxaca,San Juan Teposcolula,OAX
1237,20222,Oaxaca,San Juan Yaeé,OAX
1238,20223,Oaxaca,San Juan Yatzona,OAX
1239,20224,Oaxaca,San Juan Yucuita,OAX
1240,20225,Oaxaca,San Lorenzo,OAX
1241,20226,Oaxaca,San Lorenzo Albarradas,OAX
1242,20227,Oaxaca,San Lorenzo Cacaotepec,OAX
1243,20228,Oaxaca,San Lorenzo Cuaunecuiltitla,OAX
1244,20229,Oaxaca,San Lorenzo Texmelúcan,OAX
1245,20230,Oaxaca,San Lorenzo Victoria,OAX
1246,20231,Oaxaca,San Lucas Camotlán,OAX
1247,20232,Oaxaca,San Lucas Ojitlán,OAX
1248,20233,Oaxaca,San Lucas Quiaviní,OAX
1249,20234,Oaxaca,San Lucas Zoquiápam,OAX
1250,20235,Oaxaca,San Luis Amatlán,OAX
1251,20236,Oaxaca,San Marcial Ozolotepec,OAX
1252,20237,Oaxaca,San Marcos Arteaga,OAX
1253,20238,Oaxaca,Heroico San Martín de los Cansecos,OAX
1254,20239,Oaxaca,San Martín Huamelúlpam,OAX
1255,20240,Oaxaca,San Martín Itunyoso,OAX
1256,20241,Oaxaca,San Martín Lachilá,OAX
1257,20242,Oaxaca,San Martín Peras,OAX
1258,20243,Oaxaca,San Martín Tilcajete,OAX
1259,20244,Oaxaca,San Martín Toxpalan,OAX
1260,20245,Oaxaca,San Martín Zacatepec,OAX
1261,20246,Oaxaca,San Mateo Cajonos,OAX
1262,20247,Oaxaca,Capulálpam de Méndez,OAX
1263,20248,Oaxaca,San Mateo del Mar,OAX
1264,20249,Oaxaca,San Mateo Yoloxochitlán,OAX
1265,20250,Oaxaca,San Mateo Etlatongo,OAX
1266,20251,Oaxaca,San Mateo Nejápam,OAX
1267,20252,Oaxaca,San Mateo Peñasco,OAX
1268,20253,Oaxaca,San Mateo Piñas,OAX
1269,20254,Oaxaca,San Mateo Río Hondo,OAX
1270,20255,Oaxaca,San Mateo Sindihui,OAX
1271,20256,Oaxaca,San Mateo Tlapiltepec,OAX
1272,20257,Oaxaca,San Melchor Betaza,OAX
1273,20258,Oaxaca,San Miguel Achiutla,OAX
1274,20259,Oaxaca,San Miguel Ahuehuetitlán,OAX
1275,20260,Oaxaca,San Miguel Aloápam,OAX
1276,20261,Oaxaca,San Miguel Amatitlán,OAX
1277,20262,Oaxaca,San Miguel Amatlán,OAX
1278,20263,Oaxaca,San Miguel Coatlán,OAX
1279,20264,Oaxaca,San Miguel Chicahua,OAX
1280,20265,Oaxaca,San Miguel Chimalapa,OAX
1281,20266,Oaxaca,San Miguel del Puerto,OAX
1282,20267,Oaxaca,San Miguel del Río,OAX
1283,20268,Oaxaca,San Miguel Ejutla,OAX
1284,20269,Oaxaca,San Miguel el Grande,OAX
1285,20270,Oaxaca,San Miguel Huautla,OAX
1286,20271,Oaxaca,San Miguel Mixtepec,OAX
1287,20272,Oaxaca,San Miguel Panixtlahuaca,OAX
1288,20273,Oaxaca,San Miguel Peras,OAX
1289,20274,Oaxaca,San Miguel Piedras,OAX
1290,20275,Oaxaca,San Miguel Quetzaltepec,OAX
1291,20276,Oaxaca,San Miguel Santa Flor,OAX
1292,20277,Oaxaca,Villa Sola de Vega,OAX
1293,20278,Oaxaca,San Miguel Soyaltepec,OAX
1294,20279,Oaxaca,San Miguel Suchixtepec,OAX
1295,20280,Oaxaca,Villa Talea de Castro,OAX
1296,20281,Oaxaca,San Miguel Tecomatlán,OAX
1297,20282,Oaxaca,San Miguel Tenango,OAX
1298,20283,Oaxaca,San Miguel Tequixtepec,OAX
1299,20284,Oaxaca,San Miguel Tilquiápam,OAX
1300,20285,Oaxaca,San Miguel Tlacamama,OAX
1301,20286,Oaxaca,San Miguel Tlacotepec,OAX
1302,20287,Oaxaca,San Miguel Tulancingo,OAX
1303,20288,Oaxaca,San Miguel Yotao,OAX
1304,20289,Oaxaca,San Nicolás,OAX
1305,20290,Oaxaca,San Nicolás Hidalgo,OAX
1306,20291,Oaxaca,San Pablo Coatlán,OAX
1307,20292,Oaxaca,San Pablo Cuatro Venados,OAX
1308,20293,Oaxaca,San Pablo Etla,OAX
1309,20294,Oaxaca,San Pablo Huitzo,OAX
1310,20295,Oaxaca,San Pablo Huixtepec,OAX
1311,20296,Oaxaca,San Pablo Macuiltianguis,OAX
1312,20297,Oaxaca,San Pablo Tijaltepec,OAX
1313,20298,Oaxaca,San Pablo Villa de Mitla,OAX
1314,20299,Oaxaca,San Pablo Yaganiza,OAX
1315,20300,Oaxaca,San Pedro Amuzgos,OAX
1316,20301,Oaxaca,San Pedro Apóstol,OAX
1317,20302,Oaxaca,San Pedro Atoyac,OAX
1318,20303,Oaxaca,San Pedro Cajonos,OAX
1319,20304,Oaxaca,San Pedro Coxcaltepec Cántaros,OAX
1320,20305,Oaxaca,San Pedro Comitancillo,OAX
1321,20306,Oaxaca,San Pedro el Alto,OAX
1322,20307,Oaxaca,San Pedro Huamelula,OAX
1323,20308,Oaxaca,San Pedro Huilotepec,OAX
1324,20309,Oaxaca,San Pedro Ixcatlán,OAX
1325,20310,Oaxaca,San Pedro Ixtlahuaca,OAX
1326,20311,Oaxaca,San Pedro Jaltepetongo,OAX
1327,20312,Oaxaca,San Pedro Jicayán,OAX
1328,20313,Oaxaca,San Pedro Jocotipac,OAX
1329,20314,Oaxaca,San Pedro Juchatengo,OAX
1330,20315,Oaxaca,San Pedro Mártir,OAX
1331,20316,Oaxaca,San Pedro Mártir Quiechapa,OAX
1332,20317,Oaxaca,San Pedro Mártir Yucuxaco,OAX
1333,20318,Oaxaca,San Pedro Mixtepec,OAX
1334,20319,Oaxaca,San Pedro Mixtepec,OAX
1335,20320,Oaxaca,San Pedro Molinos,OAX
1336,20321,Oaxaca,San Pedro Nopala,OAX
1337,20322,Oaxaca,San Pedro Ocopetatillo,OAX
1338,20323,Oaxaca,San Pedro Ocotepec,OAX
1339,20324,Oaxaca,San Pedro Pochutla,OAX
1340,20325,Oaxaca,San Pedro Quiatoni,OAX
1341,20326,Oaxaca,San Pedro Sochiápam,OAX
1342,20327,Oaxaca,San Pedro Tapanatepec,OAX
1343,20328,Oaxaca,San Pedro Taviche,OAX
1344,20329,Oaxaca,San Pedro Teozacoalco,OAX
1345,20330,Oaxaca,San Pedro Teutila,OAX
1346,20331,Oaxaca,San Pedro Tidaá,OAX
1347,20332,Oaxaca,San Pedro Topiltepec,OAX
1348,20333,Oaxaca,San Pedro Totolápam,OAX
1349,20334,Oaxaca,Villa de Tututepec,OAX
1350,20335,Oaxaca,San Pedro Yaneri,OAX
1351,20336,Oaxaca,San Pedro Yólox,OAX
1352,20337,Oaxaca,San Pedro y San Pablo Ayutla,OAX
1353,20338,Oaxaca,Villa de Etla,OAX
1354,20339,Oaxaca,San Pedro y San Pablo Teposcolula,OAX
1355,20340,Oaxaca,San Pedro y San Pablo Tequixtepec,OAX
1356,20341,Oaxaca,San Pedro Yucunama,OAX
1357,20342,Oaxaca,San Raymundo Jalpan,OAX
1358,20343,Oaxaca,San Sebastián Abasolo,OAX
1359,20344,Oaxaca,San Sebastián Coatlán,OAX
1360,20345,Oaxaca,San Sebastián Ixcapa,OAX
1361,20346,Oaxaca,San Sebastián Nicananduta,OAX
1362,20347,Oaxaca,San Sebastián Río Hondo,OAX
1363,20348,Oaxaca,San Sebastián Tecomaxtlahuaca,OAX
1364,20349,Oaxaca,San Sebastián Teitipac,OAX
1365,20350,Oaxaca,San Sebastián Tutla,OAX
1366,20351,Oaxaca,San Simón Almolongas,OAX
1367,20352,Oaxaca,San Simón Zahuatlán,OAX
1368,20353,Oaxaca,Santa Ana,OAX
1369,20354,Oaxaca,Santa Ana Ateixtlahuaca,OAX
1370,20355,Oaxaca,Santa Ana Cuauhtémoc,OAX
1371,20356,Oaxaca,Santa Ana del Valle,OAX
1372,20357,Oaxaca,Santa Ana Tavela,OAX
1373,20358,Oaxaca,Santa Ana Tlapacoyan,OAX
1374,20359,Oaxaca,Santa Ana Yareni,OAX
1375,20360,Oaxaca,Santa Ana Zegache,OAX
1376,20361,Oaxaca,Santa Catalina Quierí,OAX
1377,20362,Oaxaca,Santa Catarina Cuixtla,OAX
1378,20363,Oaxaca,Santa Catarina Ixtepeji,OAX
1379,20364,Oaxaca,Santa Catarina Juquila,OAX
1380,20365,Oaxaca,Santa Catarina Lachatao,OAX
1381,20366,Oaxaca,Santa Catarina Loxicha,OAX
1382,20367,Oaxaca,Santa Catarina Mechoacán,OAX
1383,20368,Oaxaca,Santa Catarina Minas,OAX
1384,20369,Oaxaca,Santa Catarina Quiané,OAX
1385,20370,Oaxaca,Santa Catarina Tayata,OAX
1386,20371,Oaxaca,Santa Catarina Ticuá,OAX
1387,20372,Oaxaca,Santa Catarina Yosonotú,OAX
1388,20373,Oaxaca,Santa Catarina Zapoquila,OAX
1389,20374,Oaxaca,Santa Cruz Acatepec,OAX
1390,20375,Oaxaca,Santa Cruz Amilpas,OAX
1391,20376,Oaxaca,Santa Cruz de Bravo,OAX
1392,20377,Oaxaca,Santa Cruz Itundujia,OAX
1393,20378,Oaxaca,Santa Cruz Mixtepec,OAX
1394,20379,Oaxaca,Santa Cruz Nundaco,OAX
1395,20380,Oaxaca,Santa Cruz Papalutla,OAX
1396,20381,Oaxaca,Santa Cruz Tacache de Mina,OAX
1397,20382,Oaxaca,Santa Cruz Tacahua,OAX
1398,20383,Oaxaca,Santa Cruz Tayata,OAX
1399,20384,Oaxaca,Santa Cruz Xitla,OAX
1400,20385,Oaxaca,Santa Cruz Xoxocotlán,OAX
1401,20386,Oaxaca,Santa Cruz Zenzontepec,OAX
1402,20387,Oaxaca,Santa Gertrudis,OAX
1403,20388,Oaxaca,Santa Inés del Monte,OAX
1404,20389,Oaxaca,Santa Inés Yatzeche,OAX
1405,20390,Oaxaca,Santa Lucía del Camino,OAX
1406,20391,Oaxaca,Santa Lucía Miahuatlán,OAX
1407,20392,Oaxaca,Santa Lucía Monteverde,OAX
1408,20393,Oaxaca,Santa Lucía Ocotlán,OAX
1409,20394,Oaxaca,Santa María Alotepec,OAX
1410,20395,Oaxaca,Santa María Apazco,OAX
1411,20396,Oaxaca,Santa María la Asunción,OAX
1412,20397,Oaxaca,Heroica Ciudad de Tlaxiaco,OAX
1413,20398,Oaxaca,Ayoquezco de Aldama,OAX
1414,20399,Oaxaca,Santa María Atzompa,OAX
1415,20400,Oaxaca,Santa María Camotlán,OAX
1416,20401,Oaxaca,Santa María Colotepec,OAX
1417,20402,Oaxaca,Santa María Cortijo,OAX
1418,20403,Oaxaca,Santa María Coyotepec,OAX
1419,20404,Oaxaca,Santa María Chachoápam,OAX
1420,20405,Oaxaca,Villa de Chilapa de Díaz,OAX
1421,20406,Oaxaca,Santa María Chilchotla,OAX
1422,20407,Oaxaca,Santa María Chimalapa,OAX
1423,20408,Oaxaca,Santa María del Rosario,OAX
1424,20409,Oaxaca,Santa María del Tule,OAX
1425,20410,Oaxaca,Santa María Ecatepec,OAX
1426,20411,Oaxaca,Santa María Guelacé,OAX
1427,20412,Oaxaca,Santa María Guienagati,OAX
1428,20413,Oaxaca,Santa María Huatulco,OAX
1429,20414,Oaxaca,Santa María Huazolotitlán,OAX
1430,20415,Oaxaca,Santa María Ipalapa,OAX
1431,20416,Oaxaca,Santa María Ixcatlán,OAX
1432,20417,Oaxaca,Santa María Jacatepec,OAX
1433,20418,Oaxaca,Santa María Jalapa del Marqués,OAX
1434,20419,Oaxaca,Santa María Jaltianguis,OAX
1435,20420,Oaxaca,Santa María Lachixío,OAX
1436,20421,Oaxaca,Santa María Mixtequilla,OAX
1437,20422,Oaxaca,Santa María Nativitas,OAX
1438,20423,Oaxaca,Santa María Nduayaco,OAX
1439,20424,Oaxaca,Santa María Ozolotepec,OAX
1440,20425,Oaxaca,Santa María Pápalo,OAX
1441,20426,Oaxaca,Santa María Peñoles,OAX
1442,20427,Oaxaca,Santa María Petapa,OAX
1443,20428,Oaxaca,Santa María Quiegolani,OAX
1444,20429,Oaxaca,Santa María Sola,OAX
1445,20430,Oaxaca,Santa María Tataltepec,OAX
1446,20431,Oaxaca,Santa María Tecomavaca,OAX
1447,20432,Oaxaca,Santa María Temaxcalapa,OAX
1448,20433,Oaxaca,Santa María Temaxcaltepec,OAX
1449,20434,Oaxaca,Santa María Teopoxco,OAX
1450,20435,Oaxaca,Santa María Tepantlali,OAX
1451,20436,Oaxaca,Santa María Texcatitlán,OAX
1452,20437,Oaxaca,Santa María Tlahuitoltepec,OAX
1453,20438,Oaxaca,Santa María Tlalixtac,OAX
1454,20439,Oaxaca,Santa María Tonameca,OAX
1455,20440,Oaxaca,Santa María Totolapilla,OAX
1456,20441,Oaxaca,Santa María Xadani,OAX
1457,20442,Oaxaca,Santa María Yalina,OAX
1458,20443,Oaxaca,Santa María Yavesía,OAX
1459,20444,Oaxaca,Santa María Yolotepec,OAX
1460,20445,Oaxaca,Santa María Yosoyúa,OAX
1461,20446,Oaxaca,Santa María Yucuhiti,OAX
1462,20447,Oaxaca,Santa María Zacatepec,OAX
1463,20448,Oaxaca,Santa María Zaniza,OAX
1464,20449,Oaxaca,Santa María Zoquitlán,OAX
1465,20450,Oaxaca,Santiago Amoltepec,OAX
1466,20451,Oaxaca,Santiago Apoala,OAX
1467,20452,Oaxaca,Santiago Apóstol,OAX
1468,20453,Oaxaca,Santiago Astata,OAX
1469,20454,Oaxaca,Santiago Atitlán,OAX
1470,20455,Oaxaca,Santiago Ayuquililla,OAX
1471,20456,Oaxaca,Santiago Cacaloxtepec,OAX
1472,20457,Oaxaca,Santiago Camotlán,OAX
1473,20458,Oaxaca,Santiago Comaltepec,OAX
1474,20459,Oaxaca,Villa de Santiago Chazumba,OAX
1475,20460,Oaxaca,Santiago Choápam,OAX
1476,20461,Oaxaca,Santiago del Río,OAX
1477,20462,Oaxaca,Santiago Huajolotitlán,OAX
1478,20463,Oaxaca,Santiago Huauclilla,OAX
1479,20464,Oaxaca,Santiago Ihuitlán Plumas,OAX
1480,20465,Oaxaca,Santiago Ixcuintepec,OAX
1481,20466,Oaxaca,Santiago Ixtayutla,OAX
1482,20467,Oaxaca,Santiago Jamiltepec,OAX
1483,20468,Oaxaca,Santiago Jocotepec,OAX
1484,20469,Oaxaca,Santiago Juxtlahuaca,OAX
1485,20470,Oaxaca,Santiago Lachiguiri,OAX
1486,20471,Oaxaca,Santiago Lalopa,OAX
1487,20472,Oaxaca,Santiago Laollaga,OAX
1488,20473,Oaxaca,Santiago Laxopa,OAX
1489,20474,Oaxaca,Santiago Llano Grande,OAX
1490,20475,Oaxaca,Santiago Matatlán,OAX
1491,20476,Oaxaca,Santiago Miltepec,OAX
1492,20477,Oaxaca,Santiago Minas,OAX
1493,20478,Oaxaca,Santiago Nacaltepec,OAX
1494,20479,Oaxaca,Santiago Nejapilla,OAX
1495,20480,Oaxaca,Santiago Nundiche,OAX
1496,20481,Oaxaca,Santiago Nuyoó,OAX
1497,20482,Oaxaca,Santiago Pinotepa Nacional,OAX
1498,20483,Oaxaca,Santiago Suchilquitongo,OAX
1499,20484,Oaxaca,Santiago Tamazola,OAX
1500,20485,Oaxaca,Santiago Tapextla,OAX
1501,20486,Oaxaca,Villa Tejúpam de la Unión,OAX
1502,20487,Oaxaca,Santiago Tenango,OAX
1503,20488,Oaxaca,Santiago Tepetlapa,OAX
1504,20489,Oaxaca,Santiago Tetepec,OAX
1505,20490,Oaxaca,Santiago Texcalcingo,OAX
1506,20491,Oaxaca,Santiago Textitlán,OAX
1507,20492,Oaxaca,Santiago Tilantongo,OAX
1508,20493,Oaxaca,Santiago Tillo,OAX
1509,20494,Oaxaca,Santiago Tlazoyaltepec,OAX
1510,20495,Oaxaca,Santiago Xanica,OAX
1511,20496,Oaxaca,Santiago Xiacuí,OAX
1512,20497,Oaxaca,Santiago Yaitepec,OAX
1513,20498,Oaxaca,Santiago Yaveo,OAX
1514,20499,Oaxaca,Santiago Yolomécatl,OAX
1515,20500,Oaxaca,Santiago Yosondúa,OAX
1516,20501,Oaxaca,Santiago Yucuyachi,OAX
1517,20502,Oaxaca,Santiago Zacatepec,OAX
1518,20503,Oaxaca,Santiago Zoochila,OAX
1519,20504,Oaxaca,Nuevo Zoquiápam,OAX
1520,20505,Oaxaca,Santo Domingo Ingenio,OAX
1521,20506,Oaxaca,Santo Domingo Albarradas,OAX
1522,20507,Oaxaca,Santo Domingo Armenta,OAX
1523,20508,Oaxaca,Santo Domingo Chihuitán,OAX
1524,20509,Oaxaca,Santo Domingo de Morelos,OAX
1525,20510,Oaxaca,Santo Domingo Ixcatlán,OAX
1526,20511,Oaxaca,Santo Domingo Nuxaá,OAX
1527,20512,Oaxaca,Santo Domingo Ozolotepec,OAX
1528,20513,Oaxaca,Santo Domingo Petapa,OAX
1529,20514,Oaxaca,Santo Domingo Roayaga,OAX
1530,20515,Oaxaca,Santo Domingo Tehuantepec,OAX
1531,20516,Oaxaca,Santo Domingo Teojomulco,OAX
1532,20517,Oaxaca,Santo Domingo Tepuxtepec,OAX
1533,20518,Oaxaca,Santo Domingo Tlatayápam,OAX
1534,20519,Oaxaca,Santo Domingo Tomaltepec,OAX
1535,20520,Oaxaca,Santo Domingo Tonalá,OAX
1536,20521,Oaxaca,Santo Domingo Tonaltepec,OAX
1537,20522,Oaxaca,Santo Domingo Xagacía,OAX
1538,20523,Oaxaca,Santo Domingo Yanhuitlán,OAX
1539,20524,Oaxaca,Santo Domingo Yodohino,OAX
1540,20525,Oaxaca,Santo Domingo Zanatepec,OAX
1541,20526,Oaxaca,Santos Reyes Nopala,OAX
1542,20527,Oaxaca,Santos Reyes Pápalo,OAX
1543,20528,Oaxaca,Santos Reyes Tepejillo,OAX
1544,20529,Oaxaca,Santos Reyes Yucuná,OAX
1545,20530,Oaxaca,Santo Tomás Jalieza,OAX
